,Date/Time,Lat,Lon,Base
924612,9/16/2014 11:38:00,40.7554,-73.9838,B02764
210166,9/22/2014 7:28:00,40.7286,-73.9846,B02598
878902,9/7/2014 20:12:00,40.733,-73.9874,B02764
559221,9/23/2014 2:02:00,40.7287,-74.0002,B02617
34361,9/30/2014 22:35:00,40.7416,-74.0039,B02512
857183,9/3/2014 10:17:00,40.7612,-73.9868,B02764
114878,9/10/2014 23:35:00,40.7574,-73.9687,B02598
332860,9/5/2014 18:15:00,40.726,-73.9985,B02617
1014530,9/29/2014 5:23:00,40.7444,-74.0002,B02764
230735,9/25/2014 7:39:00,40.7222,-74.0642,B02598
825427,9/26/2014 22:15:00,40.7352,-74.0098,B02682
72635,9/5/2014 22:33:00,40.769,-73.9856,B02598
780105,9/19/2014 19:14:00,40.7317,-74.0057,B02682
462153,9/15/2014 9:14:00,40.7454,-73.9914,B02617
848692,9/30/2014 19:43:00,40.7249,-73.9842,B02682
310001,9/4/2014 8:25:00,40.7262,-73.993,B02617
344587,9/6/2014 13:58:00,40.7549,-73.9795,B02617
766929,9/18/2014 3:11:00,40.7164,-73.9554,B02682
49615,9/3/2014 15:16:00,40.7206,-73.9948,B02598
458947,9/14/2014 22:22:00,40.748,-73.9566,B02617
656891,9/2/2014 6:30:00,40.6782,-73.9744,B02682
479323,9/16/2014 18:01:00,40.7749,-73.991,B02617
140248,9/13/2014 18:23:00,40.7095,-74.0103,B02598
900653,9/12/2014 11:26:00,40.77,-73.9544,B02764
807353,9/24/2014 7:05:00,40.7456,-73.9845,B02682
663105,9/3/2014 7:44:00,40.7487,-74.0036,B02682
32290,9/28/2014 17:08:00,40.763,-73.981,B02512
153441,9/15/2014 13:52:00,40.7184,-74.0056,B02598
2197,9/3/2014 12:03:00,40.6562,-74.0002,B02512
758528,9/16/2014 19:08:00,40.6881,-73.9193,B02682
407052,9/11/2014 8:30:00,40.7723,-73.9484,B02617
776015,9/19/2014 8:30:00,40.7386,-74.0082,B02682
852593,9/1/2014 21:16:00,40.7452,-73.9775,B02764
245744,9/26/2014 22:40:00,40.7198,-74.0043,B02598
983483,9/25/2014 11:28:00,40.7812,-73.9586,B02764
879917,9/8/2014 6:46:00,40.7784,-73.9523,B02764
700103,9/8/2014 7:51:00,40.7647,-73.9936,B02682
720650,9/11/2014 10:16:00,40.7309,-73.9921,B02682
180408,9/18/2014 18:28:00,40.6916,-73.9845,B02598
36838,9/1/2014 16:06:00,40.7432,-73.9964,B02598
957688,9/21/2014 0:45:00,40.7234,-73.9884,B02764
926841,9/16/2014 18:07:00,40.7687,-73.9875,B02764
744661,9/14/2014 14:23:00,40.7177,-74.0058,B02682
716207,9/10/2014 17:11:00,40.7727,-73.9613,B02682
451783,9/14/2014 9:40:00,40.7543,-73.9957,B02617
728701,9/12/2014 13:13:00,40.7199,-74.0003,B02682
759715,9/16/2014 22:33:00,40.7397,-73.9852,B02682
775456,9/19/2014 7:05:00,40.7666,-73.9533,B02682
170894,9/17/2014 17:15:00,40.7463,-73.9861,B02598
341893,9/6/2014 8:48:00,40.7454,-73.9847,B02617
40253,9/2/2014 8:05:00,40.7165,-74.0131,B02598
380996,9/9/2014 9:14:00,40.7637,-73.9755,B02617
559189,9/23/2014 1:29:00,40.7472,-73.9857,B02617
894884,9/11/2014 11:11:00,40.7388,-73.9906,B02764
389292,9/9/2014 20:29:00,40.7462,-73.9842,B02617
662901,9/3/2014 7:13:00,40.7719,-73.9595,B02682
919168,9/15/2014 11:31:00,40.7652,-73.9915,B02764
844465,9/30/2014 7:02:00,40.6824,-74.004,B02682
828321,9/27/2014 12:45:00,40.7253,-73.994,B02682
887532,9/9/2014 20:15:00,40.765,-73.9825,B02764
665666,9/3/2014 16:08:00,40.7465,-73.9939,B02682
850447,9/1/2014 9:31:00,40.8136,-73.9613,B02764
235134,9/25/2014 17:29:00,40.7215,-73.9955,B02598
531395,9/20/2014 15:45:00,40.7296,-74.0014,B02617
232619,9/25/2014 11:58:00,40.8866,-73.9085,B02598
302815,9/3/2014 17:55:00,40.7558,-73.979,B02617
462558,9/15/2014 10:12:00,40.6932,-73.9995,B02617
811413,9/24/2014 20:05:00,40.7707,-73.8657,B02682
963119,9/22/2014 3:44:00,40.7093,-73.9615,B02764
120658,9/11/2014 18:00:00,40.7566,-73.9726,B02598
160564,9/16/2014 11:53:00,40.7656,-73.9782,B02598
389989,9/9/2014 21:18:00,40.7644,-73.9616,B02617
851659,9/1/2014 16:23:00,40.7417,-74.0069,B02764
943442,9/19/2014 9:46:00,40.736,-73.9339,B02764
46694,9/3/2014 7:00:00,40.7679,-73.9853,B02598
189184,9/19/2014 17:15:00,40.7265,-73.9959,B02598
574193,9/24/2014 13:08:00,40.75,-73.9881,B02617
109814,9/10/2014 14:22:00,40.6485,-73.7831,B02598
491413,9/17/2014 17:45:00,40.7625,-73.9768,B02617
316759,9/4/2014 17:53:00,40.7505,-73.9789,B02617
710523,9/9/2014 19:24:00,40.71,-74.0074,B02682
646019,9/30/2014 13:47:00,40.7093,-73.938,B02617
580557,9/24/2014 22:27:00,40.7239,-73.979,B02617
678020,9/5/2014 9:09:00,40.7727,-73.9465,B02682
47028,9/3/2014 7:50:00,40.7212,-73.9877,B02598
317938,9/4/2014 18:50:00,40.7425,-74.007,B02617
387306,9/9/2014 18:19:00,40.6465,-73.7898,B02617
82748,9/6/2014 23:01:00,40.7402,-74.0058,B02598
453130,9/14/2014 12:40:00,40.6287,-74.026,B02617
641745,9/30/2014 4:57:00,40.7144,-73.9817,B02617
617199,9/27/2014 20:24:00,40.7733,-73.9782,B02617
420209,9/12/2014 7:05:00,40.7488,-74.0082,B02617
939934,9/18/2014 19:20:00,40.7066,-74.0091,B02764
140578,9/13/2014 18:47:00,40.734,-73.9909,B02598
778709,9/19/2014 16:44:00,40.758,-73.9739,B02682
929256,9/17/2014 6:50:00,40.7778,-73.9887,B02764
215377,9/22/2014 23:15:00,40.7549,-73.9832,B02598
306059,9/3/2014 21:29:00,40.7592,-73.9818,B02617
81131,9/6/2014 20:36:00,40.7526,-74.0075,B02598
928785,9/17/2014 1:55:00,40.4962,-74.4574,B02764
716062,9/10/2014 16:54:00,40.7888,-73.9795,B02682
1022135,9/30/2014 8:48:00,40.702,-73.9075,B02764
431530,9/12/2014 22:23:00,40.7184,-73.9556,B02617
747495,9/15/2014 5:00:00,40.6446,-73.7822,B02682
692166,9/6/2014 22:32:00,40.7397,-74.0349,B02682
282583,9/1/2014 22:31:00,40.6472,-73.7891,B02617
553107,9/22/2014 13:05:00,40.7765,-73.9783,B02617
383879,9/9/2014 14:31:00,40.7268,-74.0435,B02617
3911,9/4/2014 16:34:00,40.7216,-74.0012,B02512
351729,9/6/2014 21:16:00,40.7613,-73.9759,B02617
654236,9/1/2014 13:54:00,40.7132,-73.909,B02682
391513,9/10/2014 0:37:00,40.7675,-73.9812,B02617
604420,9/26/2014 20:44:00,40.7106,-73.9938,B02617
43239,9/2/2014 16:52:00,40.7196,-74.0006,B02598
313163,9/4/2014 14:01:00,40.6916,-73.9202,B02617
122648,9/11/2014 21:02:00,40.752,-73.9758,B02598
987369,9/25/2014 19:59:00,40.7853,-73.9715,B02764
113818,9/10/2014 21:03:00,40.7643,-73.9836,B02598
827157,9/27/2014 7:08:00,40.7564,-73.9167,B02682
504294,9/18/2014 17:23:00,40.7619,-73.9718,B02617
108322,9/10/2014 10:15:00,40.7199,-74.0001,B02598
290284,9/2/2014 17:14:00,40.7511,-73.9937,B02617
470267,9/16/2014 0:31:00,40.6796,-73.8792,B02617
621638,9/28/2014 1:22:00,40.7583,-73.9921,B02617
274881,9/30/2014 22:37:00,40.7608,-73.9773,B02598
1008698,9/28/2014 5:32:00,40.7639,-73.9641,B02764
98853,9/9/2014 7:34:00,40.7501,-73.9915,B02598
138283,9/13/2014 15:47:00,40.724,-73.9843,B02598
491577,9/17/2014 17:55:00,40.6447,-73.7821,B02617
40855,9/2/2014 9:45:00,40.7833,-73.959,B02598
462877,9/15/2014 11:01:00,40.6472,-73.9607,B02617
299576,9/3/2014 14:06:00,40.7284,-73.9892,B02617
646809,9/30/2014 15:11:00,40.7493,-74.0032,B02617
108353,9/10/2014 10:21:00,40.75,-74.0036,B02598
373277,9/8/2014 16:37:00,40.7727,-73.9821,B02617
570333,9/24/2014 4:14:00,40.7487,-73.9424,B02617
919052,9/15/2014 10:54:00,40.8469,-73.9388,B02764
368525,9/8/2014 8:00:00,40.6461,-73.7768,B02617
788288,9/20/2014 20:50:00,40.72,-73.9956,B02682
435642,9/13/2014 8:26:00,40.724,-74.0033,B02617
809477,9/24/2014 15:01:00,40.7551,-73.9842,B02682
970043,9/23/2014 11:14:00,40.7167,-74.0023,B02764
1014469,9/29/2014 4:52:00,40.7093,-73.9614,B02764
891111,9/10/2014 16:16:00,40.7543,-73.9996,B02764
496445,9/18/2014 1:14:00,40.7445,-73.9965,B02617
579077,9/24/2014 20:09:00,40.8138,-73.9442,B02617
1021188,9/30/2014 6:25:00,40.7666,-73.9538,B02764
651742,9/30/2014 21:16:00,40.9516,-73.8958,B02617
485920,9/17/2014 8:58:00,40.727,-73.9768,B02617
385549,9/9/2014 16:30:00,40.7286,-74.0001,B02617
154046,9/15/2014 15:30:00,40.7571,-74.0011,B02598
298965,9/3/2014 12:58:00,40.7754,-73.9174,B02617
520386,9/19/2014 18:49:00,40.7032,-74.0112,B02617
669991,9/4/2014 8:32:00,40.7521,-73.9813,B02682
319180,9/4/2014 19:55:00,40.7428,-74.0077,B02617
1025517,9/30/2014 17:40:00,40.689,-73.988,B02764
914480,9/14/2014 11:59:00,40.7218,-73.9973,B02764
292536,9/2/2014 20:10:00,40.7169,-73.9978,B02617
80416,9/6/2014 19:26:00,40.7973,-73.9608,B02598
340211,9/6/2014 1:37:00,40.6173,-74.0337,B02617
203316,9/21/2014 1:17:00,40.7447,-74.0065,B02598
179021,9/18/2014 16:35:00,40.7437,-73.9905,B02598
691418,9/6/2014 21:13:00,40.7303,-73.9902,B02682
950388,9/20/2014 5:25:00,40.7537,-73.9712,B02764
1023919,9/30/2014 14:40:00,40.7267,-74.0002,B02764
394881,9/10/2014 10:38:00,40.7431,-73.9932,B02617
93271,9/8/2014 12:31:00,40.6771,-73.9234,B02598
269913,9/30/2014 12:10:00,40.65,-73.9586,B02598
407233,9/11/2014 8:49:00,40.7226,-73.9942,B02617
625890,9/28/2014 14:05:00,40.7776,-73.9568,B02617
175807,9/18/2014 8:30:00,40.7367,-73.9868,B02598
70826,9/5/2014 19:54:00,40.6484,-73.7851,B02598
887443,9/9/2014 20:01:00,40.7471,-74.0082,B02764
316090,9/4/2014 17:17:00,40.7039,-74.0092,B02617
13245,9/11/2014 10:22:00,40.7232,-74.0062,B02512
94826,9/8/2014 16:30:00,40.7138,-74.0057,B02598
208593,9/21/2014 21:27:00,40.7243,-73.998,B02598
166592,9/17/2014 6:23:00,40.7209,-73.8504,B02598
668286,9/3/2014 22:42:00,40.7198,-74.0002,B02682
857616,9/3/2014 13:10:00,40.7342,-73.9574,B02764
835749,9/28/2014 13:41:00,40.7183,-73.9997,B02682
271621,9/30/2014 16:26:00,40.7724,-73.9607,B02598
457144,9/14/2014 18:59:00,40.7474,-73.9932,B02617
237908,9/25/2014 23:02:00,40.7358,-73.9925,B02598
274454,9/30/2014 21:32:00,40.7184,-74.0023,B02598
666193,9/3/2014 17:16:00,40.7247,-73.9974,B02682
262350,9/29/2014 8:13:00,40.7614,-73.9997,B02598
674672,9/4/2014 20:17:00,40.7246,-73.9936,B02682
671723,9/4/2014 14:20:00,40.7564,-73.9875,B02682
994444,9/26/2014 19:02:00,40.7476,-73.9809,B02764
781771,9/19/2014 22:26:00,40.7269,-73.9915,B02682
56062,9/4/2014 9:50:00,40.7626,-73.9752,B02598
22879,9/19/2014 2:43:00,40.7808,-73.9811,B02512
353471,9/6/2014 22:44:00,40.7494,-73.9917,B02617
717195,9/10/2014 19:03:00,40.6773,-73.9421,B02682
89398,9/7/2014 20:06:00,40.7474,-73.9721,B02598
39868,9/2/2014 7:05:00,40.6969,-73.996,B02598
436719,9/13/2014 11:07:00,40.7905,-73.9779,B02617
424167,9/12/2014 14:28:00,40.7686,-73.9579,B02617
521671,9/19/2014 20:04:00,40.7225,-73.9896,B02617
944918,9/19/2014 15:03:00,40.7188,-73.9881,B02764
274057,9/30/2014 20:44:00,40.756,-73.9871,B02598
30994,9/27/2014 12:41:00,40.7278,-74.046,B02512
23193,9/19/2014 11:49:00,40.7052,-74.0076,B02512
950886,9/20/2014 9:06:00,40.7277,-73.9927,B02764
746729,9/14/2014 21:05:00,40.7352,-73.9798,B02682
640876,9/29/2014 22:17:00,40.6781,-73.907,B02617
756134,9/16/2014 13:17:00,40.7242,-73.9378,B02682
136884,9/13/2014 13:53:00,40.7344,-74.0047,B02598
985077,9/25/2014 15:43:00,40.744,-73.9897,B02764
637940,9/29/2014 17:28:00,40.7624,-73.9824,B02617
332959,9/5/2014 18:19:00,40.6915,-73.9596,B02617
733001,9/12/2014 22:34:00,40.7739,-73.8728,B02682
736911,9/13/2014 14:50:00,40.6447,-73.7821,B02682
508416,9/18/2014 21:01:00,40.7446,-73.9948,B02617
381198,9/9/2014 9:41:00,40.6851,-73.9776,B02617
970852,9/23/2014 14:44:00,40.7749,-73.9539,B02764
472703,9/16/2014 8:23:00,40.7571,-73.9621,B02617
736124,9/13/2014 13:05:00,40.7238,-74.0026,B02682
138964,9/13/2014 16:42:00,40.7576,-74.0006,B02598
556212,9/22/2014 18:22:00,40.7552,-74.0027,B02617
597160,9/26/2014 10:18:00,40.7455,-73.9938,B02617
1023695,9/30/2014 14:05:00,40.7395,-74.002,B02764
813788,9/25/2014 8:04:00,40.7567,-73.9825,B02682
405494,9/11/2014 3:57:00,40.6583,-73.9011,B02617
394742,9/10/2014 10:19:00,40.7244,-73.9936,B02617
119104,9/11/2014 15:42:00,40.8046,-73.9415,B02598
239701,9/26/2014 9:09:00,40.7368,-73.9972,B02598
343650,9/6/2014 12:34:00,40.7418,-73.9833,B02617
939508,9/18/2014 18:38:00,40.7648,-73.9661,B02764
606553,9/26/2014 23:08:00,40.753,-73.9651,B02617
453126,9/14/2014 12:40:00,40.77,-73.9613,B02617
734882,9/13/2014 8:20:00,40.6679,-73.9924,B02682
935209,9/18/2014 5:10:00,40.704,-73.9301,B02764
503820,9/18/2014 16:59:00,40.7629,-73.9699,B02617
534066,9/20/2014 18:46:00,40.7796,-73.9496,B02617
473824,9/16/2014 9:53:00,40.7366,-73.9948,B02617
581697,9/25/2014 5:17:00,40.7724,-73.8676,B02617
766216,9/17/2014 21:48:00,40.7387,-73.9899,B02682
506394,9/18/2014 19:09:00,40.7142,-73.9527,B02617
222182,9/23/2014 23:01:00,40.753,-73.9932,B02598
54141,9/4/2014 0:48:00,40.7445,-73.9983,B02598
468832,9/15/2014 20:31:00,40.763,-73.9722,B02617
389829,9/9/2014 21:08:00,40.8681,-73.8342,B02617
767207,9/18/2014 5:46:00,40.6448,-73.7822,B02682
707370,9/9/2014 11:04:00,40.7562,-73.9634,B02682
910572,9/13/2014 19:19:00,40.7552,-73.9877,B02764
851302,9/1/2014 14:46:00,40.7331,-74.0032,B02764
70225,9/5/2014 19:06:00,40.7571,-73.9738,B02598
366619,9/8/2014 1:31:00,40.8141,-73.9483,B02617
981885,9/25/2014 7:49:00,40.7331,-73.9999,B02764
590848,9/25/2014 18:39:00,40.7681,-73.862,B02617
1016025,9/29/2014 10:35:00,40.7299,-73.9567,B02764
186283,9/19/2014 10:40:00,40.7645,-73.9958,B02598
224712,9/24/2014 11:48:00,40.7607,-73.972,B02598
776682,9/19/2014 10:56:00,40.7447,-73.9935,B02682
867343,9/5/2014 16:39:00,40.7023,-73.9887,B02764
490254,9/17/2014 16:34:00,40.7753,-73.9536,B02617
671571,9/4/2014 13:49:00,40.7716,-73.9635,B02682
902637,9/12/2014 18:06:00,40.7506,-73.9946,B02764
144401,9/14/2014 0:54:00,40.7133,-73.942,B02598
668977,9/4/2014 5:40:00,40.7598,-73.9605,B02682
226076,9/24/2014 15:57:00,40.7457,-73.9898,B02598
582746,9/25/2014 7:08:00,40.7341,-74.0043,B02617
41573,9/2/2014 12:15:00,40.7274,-74.0007,B02598
78638,9/6/2014 16:50:00,40.7167,-74.0138,B02598
69079,9/5/2014 17:29:00,40.7337,-73.9873,B02598
264985,9/29/2014 16:48:00,40.756,-73.9791,B02598
473305,9/16/2014 9:07:00,40.7959,-73.6699,B02617
238041,9/25/2014 23:31:00,40.7143,-73.9625,B02598
120457,9/11/2014 17:43:00,40.6969,-73.997,B02598
416161,9/11/2014 20:48:00,40.722,-73.9837,B02617
843547,9/29/2014 22:23:00,40.7605,-73.9662,B02682
563942,9/23/2014 14:43:00,40.7561,-73.9832,B02617
262915,9/29/2014 9:45:00,40.7718,-73.9612,B02598
661818,9/2/2014 22:25:00,40.7552,-73.9689,B02682
379860,9/9/2014 7:28:00,40.7147,-74.0357,B02617
951694,9/20/2014 12:10:00,40.7381,-74.0053,B02764
370919,9/8/2014 12:50:00,40.742,-74.0047,B02617
161304,9/16/2014 14:11:00,40.7726,-73.8764,B02598
148169,9/14/2014 16:53:00,40.914,-73.779,B02598
275611,9/1/2014 2:49:00,40.7292,-73.9871,B02617
335977,9/5/2014 20:48:00,40.6793,-74.0106,B02617
959586,9/21/2014 11:12:00,40.7426,-73.9982,B02764
527654,9/20/2014 8:31:00,40.7371,-73.9784,B02617
495854,9/17/2014 22:44:00,40.7598,-73.9805,B02617
933878,9/17/2014 20:31:00,40.7462,-74.0097,B02764
174333,9/18/2014 1:26:00,40.6584,-73.984,B02598
456249,9/14/2014 17:39:00,40.7872,-73.952,B02617
960403,9/21/2014 14:12:00,40.7519,-73.993,B02764
754911,9/16/2014 9:14:00,40.7552,-73.9866,B02682
108911,9/10/2014 11:57:00,40.745,-73.9934,B02598
573062,9/24/2014 10:29:00,40.6948,-74.1779,B02617
397932,9/10/2014 15:46:00,40.7219,-73.9579,B02617
465010,9/15/2014 15:35:00,40.6863,-73.9595,B02617
696137,9/7/2014 15:13:00,40.7624,-73.9868,B02682
352343,9/6/2014 21:48:00,40.7459,-74.0021,B02617
246653,9/27/2014 0:33:00,40.7367,-73.9871,B02598
954153,9/20/2014 17:45:00,40.7473,-73.9811,B02764
995675,9/26/2014 20:58:00,40.7707,-73.9684,B02764
222991,9/24/2014 6:28:00,40.9043,-73.8591,B02598
1004867,9/27/2014 20:32:00,40.7248,-73.9933,B02764
327727,9/5/2014 12:37:00,40.7136,-74.0142,B02617
604973,9/26/2014 21:22:00,40.711,-74.0054,B02617
110708,9/10/2014 16:05:00,40.7593,-73.973,B02598
328490,9/5/2014 13:49:00,40.7547,-73.9841,B02617
312615,9/4/2014 13:08:00,40.7339,-73.9933,B02617
387966,9/9/2014 18:58:00,40.7252,-74.0015,B02617
800889,9/22/2014 23:38:00,40.7255,-74.0056,B02682
758091,9/16/2014 18:10:00,40.722,-73.9888,B02682
840687,9/29/2014 12:27:00,40.7022,-73.9828,B02682
801095,9/23/2014 3:57:00,40.7188,-73.9898,B02682
371387,9/8/2014 13:47:00,40.7102,-74.0077,B02617
177178,9/18/2014 12:39:00,40.7118,-73.9497,B02598
709143,9/9/2014 16:33:00,40.7123,-73.9514,B02682
501321,9/18/2014 13:50:00,40.7209,-73.9995,B02617
576394,9/24/2014 16:38:00,40.751,-73.9743,B02617
236254,9/25/2014 19:26:00,40.7666,-73.9689,B02598
339596,9/6/2014 0:31:00,40.7209,-73.9939,B02617
56362,9/4/2014 10:44:00,40.7117,-74.0158,B02598
782447,9/19/2014 23:55:00,40.7567,-73.9886,B02682
144825,9/14/2014 2:45:00,40.7286,-73.9759,B02598
725429,9/11/2014 21:50:00,40.7493,-73.9467,B02682
606808,9/26/2014 23:27:00,40.7441,-73.9839,B02617
814740,9/25/2014 10:23:00,40.7225,-73.9549,B02682
317436,9/4/2014 18:26:00,40.7443,-73.9761,B02617
378461,9/9/2014 3:16:00,40.844,-73.9347,B02617
397497,9/10/2014 15:14:00,40.7373,-73.9926,B02617
9135,9/8/2014 0:01:00,40.7602,-73.9949,B02512
292692,9/2/2014 20:23:00,40.6456,-73.7767,B02617
562320,9/23/2014 11:02:00,40.7448,-73.9932,B02617
810145,9/24/2014 16:51:00,40.7053,-74.0077,B02682
550030,9/22/2014 6:28:00,40.716,-73.9391,B02617
292485,9/2/2014 20:05:00,40.7606,-73.9665,B02617
748666,9/15/2014 8:56:00,40.7241,-73.9806,B02682
802924,9/23/2014 11:52:00,40.7319,-74.0065,B02682
146748,9/14/2014 13:25:00,40.7726,-73.9557,B02598
886959,9/9/2014 18:44:00,40.7515,-73.9798,B02764
78569,9/6/2014 16:45:00,40.7234,-73.9959,B02598
960720,9/21/2014 15:17:00,40.8432,-73.9354,B02764
339936,9/6/2014 1:04:00,40.7405,-74.0064,B02617
743138,9/14/2014 8:34:00,40.7592,-73.9846,B02682
39479,9/2/2014 5:43:00,40.6804,-73.9307,B02598
375879,9/8/2014 19:38:00,40.7736,-73.9595,B02617
682904,9/5/2014 20:08:00,40.7532,-73.981,B02682
474862,9/16/2014 11:37:00,40.7333,-74.0057,B02617
800402,9/22/2014 21:11:00,40.7495,-73.9758,B02682
976466,9/24/2014 12:20:00,40.7326,-73.9917,B02764
4394,9/4/2014 20:38:00,40.7568,-73.9675,B02512
802791,9/23/2014 11:15:00,40.7551,-73.9365,B02682
831849,9/27/2014 21:24:00,40.7342,-74.0026,B02682
296327,9/3/2014 7:45:00,40.6754,-73.9733,B02617
886055,9/9/2014 16:23:00,40.7438,-73.988,B02764
769453,9/18/2014 13:08:00,40.7381,-74.0065,B02682
1002452,9/27/2014 16:50:00,40.6897,-73.9801,B02764
75976,9/6/2014 11:43:00,40.7773,-73.9532,B02598
372335,9/8/2014 15:22:00,40.7158,-74.012,B02617
527645,9/20/2014 8:30:00,40.7434,-73.9727,B02617
84901,9/7/2014 8:44:00,40.783,-73.9509,B02598
524477,9/19/2014 23:04:00,40.7206,-73.9872,B02617
529843,9/20/2014 13:22:00,40.7794,-73.9853,B02617
470301,9/16/2014 0:55:00,40.7546,-73.9852,B02617
47095,9/3/2014 7:59:00,40.7497,-73.9953,B02598
40005,9/2/2014 7:28:00,40.774,-73.8725,B02598
776216,9/19/2014 9:07:00,40.7472,-73.977,B02682
91543,9/8/2014 7:30:00,40.7388,-74.0088,B02598
657069,9/2/2014 7:06:00,40.7343,-73.9753,B02682
137346,9/13/2014 14:33:00,40.757,-74.0011,B02598
646186,9/30/2014 14:06:00,40.7908,-73.9689,B02617
650816,9/30/2014 20:01:00,40.7569,-73.9935,B02617
175153,9/18/2014 7:10:00,40.7293,-74.0036,B02598
333707,9/5/2014 18:54:00,40.7741,-73.8727,B02617
112811,9/10/2014 19:21:00,40.7715,-73.9832,B02598
788061,9/20/2014 20:21:00,40.7452,-74.004,B02682
321169,9/4/2014 21:52:00,40.7379,-73.9944,B02617
280028,9/1/2014 17:01:00,40.7617,-73.9702,B02617
77047,9/6/2014 14:11:00,40.74,-73.9866,B02598
339515,9/6/2014 0:23:00,40.7411,-74.0053,B02617
970119,9/23/2014 11:33:00,40.7692,-73.9814,B02764
539090,9/21/2014 0:18:00,40.732,-73.9846,B02617
768228,9/18/2014 8:36:00,40.7774,-73.9507,B02682
658257,9/2/2014 11:02:00,40.7242,-74.0472,B02682
454886,9/14/2014 15:43:00,40.7619,-74.0011,B02617
687004,9/6/2014 11:41:00,40.6943,-74.0008,B02682
228325,9/24/2014 20:37:00,40.7677,-73.8632,B02598
652969,9/1/2014 3:17:00,40.7635,-73.9968,B02682
628971,9/28/2014 18:46:00,40.6446,-73.7825,B02617
378198,9/9/2014 0:01:00,40.742,-74.0048,B02617
875341,9/7/2014 0:13:00,40.7263,-73.9843,B02764
306762,9/3/2014 22:22:00,40.752,-73.9946,B02617
409512,9/11/2014 13:35:00,40.7223,-74.0012,B02617
782257,9/19/2014 23:27:00,40.7366,-73.955,B02682
962737,9/21/2014 22:14:00,40.7503,-73.9946,B02764
738913,9/13/2014 18:25:00,40.7847,-73.982,B02682
882124,9/8/2014 17:45:00,40.7549,-73.999,B02764
180613,9/18/2014 18:42:00,40.743,-74.006,B02598
846924,9/30/2014 15:43:00,40.7639,-73.9743,B02682
197067,9/20/2014 14:31:00,40.7421,-74.0045,B02598
255736,9/28/2014 2:30:00,40.7592,-73.994,B02598
971456,9/23/2014 16:32:00,40.7625,-73.9788,B02764
265510,9/29/2014 17:59:00,40.7235,-73.9984,B02598
210767,9/22/2014 9:02:00,40.7098,-73.9523,B02598
911325,9/13/2014 20:45:00,40.7605,-73.9954,B02764
704776,9/8/2014 21:25:00,40.7768,-73.9773,B02682
950825,9/20/2014 8:48:00,40.7154,-74.0166,B02764
224113,9/24/2014 9:28:00,40.7744,-73.9456,B02598
504719,9/18/2014 17:47:00,40.695,-74.1781,B02617
154770,9/15/2014 17:01:00,40.735,-73.9891,B02598
860876,9/4/2014 9:17:00,40.7878,-73.9779,B02764
974338,9/23/2014 23:53:00,40.7146,-73.9975,B02764
689328,9/6/2014 17:16:00,40.7351,-74.0053,B02682
549478,9/22/2014 5:05:00,40.7645,-73.9959,B02617
364224,9/7/2014 19:29:00,40.6886,-73.971,B02617
654441,9/1/2014 14:47:00,40.5752,-73.9847,B02682
658061,9/2/2014 10:11:00,40.7799,-73.9806,B02682
905561,9/13/2014 1:00:00,40.7335,-74.0029,B02764
964862,9/22/2014 12:09:00,40.7684,-73.8626,B02764
501952,9/18/2014 14:49:00,40.7395,-74.008,B02617
362127,9/7/2014 16:45:00,40.7739,-73.8718,B02617
615579,9/27/2014 18:31:00,40.7432,-74.0291,B02617
246438,9/27/2014 0:00:00,40.6891,-73.9924,B02598
5391,9/5/2014 15:16:00,40.7256,-73.9986,B02512
763863,9/17/2014 16:50:00,40.7309,-74.005,B02682
508554,9/18/2014 21:08:00,40.7635,-73.9793,B02617
942643,9/19/2014 6:52:00,40.7198,-73.9899,B02764
179272,9/18/2014 16:56:00,40.7494,-73.9822,B02598
738726,9/13/2014 18:03:00,40.6539,-73.9542,B02682
901245,9/12/2014 13:54:00,40.6882,-73.9953,B02764
660182,9/2/2014 17:30:00,40.7564,-73.9723,B02682
376041,9/8/2014 19:50:00,40.7315,-73.9906,B02617
878507,9/7/2014 18:43:00,40.7537,-73.9808,B02764
265665,9/29/2014 18:20:00,40.8902,-73.9056,B02598
400924,9/10/2014 18:44:00,40.7506,-73.9786,B02617
608813,9/27/2014 5:17:00,40.7534,-73.9666,B02617
643733,9/30/2014 8:34:00,40.7705,-73.954,B02617
181480,9/18/2014 19:53:00,40.6745,-73.9979,B02598
195522,9/20/2014 9:58:00,40.7234,-73.9993,B02598
949056,9/19/2014 23:10:00,40.7507,-73.9799,B02764
509765,9/18/2014 22:19:00,40.7376,-74.0081,B02617
532805,9/20/2014 17:21:00,40.7378,-73.9921,B02617
713163,9/10/2014 8:04:00,40.7755,-73.9642,B02682
65623,9/5/2014 10:02:00,40.7908,-73.9741,B02598
138898,9/13/2014 16:37:00,40.7862,-73.9426,B02598
336823,9/5/2014 21:37:00,40.7513,-73.9865,B02617
233272,9/25/2014 13:46:00,40.6562,-73.9998,B02598
672982,9/4/2014 17:08:00,40.7547,-73.988,B02682
99717,9/9/2014 9:45:00,40.7712,-73.8664,B02598
867472,9/5/2014 17:05:00,40.7585,-73.977,B02764
956381,9/20/2014 22:04:00,40.744,-73.9741,B02764
718915,9/11/2014 0:25:00,40.7666,-73.9963,B02682
996979,9/26/2014 22:58:00,40.6251,-74.0386,B02764
217668,9/23/2014 11:18:00,40.6687,-73.9855,B02598
675252,9/4/2014 21:23:00,40.7208,-74.005,B02682
